chrom	locus	3D_x	3D_y	3D_z
16	YPR012W	144.014	83.972	31.204
16	YPR016W-A	144.924	80.811	36.369
16	YPR018W	144.673	80.771	36.677
16	YPR019W	142.994	80.610	38.470
16	YPR020W	142.249	80.197	39.638
16	YPR024W	145.392	75.659	41.827
16	YPR026W	148.153	72.618	42.860
16	YPR028W	149.527	69.243	47.366
16	YPR030W	148.549	68.887	50.011
16	YPR031W	148.947	67.386	52.269
16	YPR032W	150.034	66.006	52.927
16	YPR034W	152.187	62.578	54.399
16	YPR035W	152.231	61.176	55.598
16	YPR036W	152.083	60.643	56.172
16	YPR036W-A	151.513	59.637	57.471
16	YPR038W	151.148	59.240	58.124
16	YPR039W	150.755	58.946	58.750
16	YPR040W	150.955	59.080	58.441
16	YPR041W	150.112	58.698	59.636
16	YPR043W	147.211	59.778	62.348
16	YPR046W	146.133	60.714	63.114
16	YPR047W	145.672	61.168	63.592
16	YPR048W	145.524	61.392	63.985
16	YPR051W	147.284	60.486	64.688
16	YPR054W	148.405	59.769	64.703
16	YPR055W	149.829	58.801	64.506
16	YPR056W	152.051	57.123	63.549
16	YPR057W	152.340	56.885	63.348
16	YPR058W	153.166	56.173	62.652
16	YPR062W	154.921	54.569	60.724
16	YPR064W	155.192	54.368	60.529
16	YPR065W	155.462	54.237	60.493
16	YPR066W	155.569	54.309	60.767
16	YPR067W	155.550	54.470	61.121
16	YPR070W	155.071	55.466	62.981
16	YPR071W	154.495	55.985	64.929
16	tS(UGA)P	154.281	55.808	65.706
16	YPR072W	154.220	55.685	65.935
16	YPR074W-A	153.905	52.708	67.442
16	YPR076W	153.874	52.329	67.541
16	YPR079W	153.483	50.950	68.121
16	YPR080W	152.705	50.427	68.839
16	YPR083W	150.965	51.137	70.074
16	YPR084W	149.768	52.115	70.899
16	YPR086W	148.068	53.821	72.804
16	YPR087W	147.923	54.007	73.066
16	YPR089W	147.495	54.690	74.167
16	YPR092W	147.588	55.887	76.745
16	YPR094W	148.626	56.106	77.242
16	YPR097W	151.188	55.787	76.510
16	YPR100W	154.881	54.954	75.022
16	YPR101W	155.298	54.851	74.885
16	YPR103W	156.980	54.419	74.395
16	YPR106W	161.838	53.038	73.921
16	YPR108W	161.615	53.095	74.270
16	YPR108W-A	160.437	53.419	75.160
16	tT(UGU)P	160.753	53.331	74.951
16	YPR109W	160.080	53.518	75.384
16	YPR111W	158.699	53.831	76.050
16	YPR113W	156.356	53.681	75.432
16	YPR114W	156.078	53.490	74.916
16	YPR115W	155.780	53.105	73.898
16	YPR116W	155.675	51.576	70.254
16	YPR117W	155.889	51.019	69.107
16	YPR118W	158.245	48.092	64.468
16	YPR119W	159.457	45.778	63.344
16	YPR121W	159.619	42.373	64.694
16	YPR122W	158.371	42.252	65.932
16	YPR124W	155.999	43.396	67.558
16	YPR125W	155.550	43.585	67.832
16	YPR127W	154.917	43.538	68.131
16	YPR129W	155.207	42.796	67.781
16	YPR132W	155.739	42.045	67.310
16	YPR133W-A	156.931	40.237	66.136
16	YPR134W	156.982	40.061	66.031
16	YPR135W	156.993	39.771	65.872
16	YPR137W	156.482	39.417	65.763
16	tN(GUU)P	152.328	39.660	65.952
16	YPR140W	152.448	38.636	64.601
16	YPR143W	153.313	36.432	62.359
16	tI(AAU)P1	153.428	35.147	61.763
16	snR45	153.304	33.747	61.548
16	YPR145W	153.153	33.005	61.583
16	YPR149W	151.384	28.027	63.581
16	YPR150W	151.116	27.340	64.057
16	YPR153W	150.225	25.137	66.039
16	YPR154W	149.985	24.564	66.696
16	YPR157W	148.345	23.268	70.616
16	YPR158W	147.701	23.753	71.858
16	YPR158W-A	147.009	24.695	73.069
16	YPR158W-B	147.009	24.695	73.069
16	tA(AGC)P	142.087	31.247	79.176
16	YPR159W	141.591	31.676	79.586
16	tG(GCC)P2	141.183	31.792	79.783
16	YPR160W	141.087	31.655	79.732
16	YPR160W-A	141.067	31.537	79.669
16	YPR164W	142.374	28.285	77.025
16	YPR165W	142.506	30.418	77.683
16	YPR168W	142.177	33.313	78.816
16	YPR169W	142.085	33.715	78.974
16	YPR169W-A	140.769	37.200	80.349
16	YPR170W-B	140.769	37.200	80.349
16	YPR170W-A	140.959	36.825	80.200
16	YPR171W	140.769	37.200	80.349
16	YPR172W	139.916	38.658	80.930
16	YPR175W	139.238	40.075	81.544
16	YPR178W	139.767	40.257	81.771
16	YPR180W	141.704	38.877	81.473
16	YPR182W	145.361	36.604	80.410
16	YPR183W	145.361	36.604	80.410
16	YPR184W	146.891	35.944	79.813
16	YPR185W	150.640	34.875	78.328
16	YPR187W	152.404	34.475	78.685
16	YPR189W	153.030	34.364	79.518
16	YPR191W	154.214	34.501	82.729
16	YPR192W	155.161	34.733	82.794
16	YPR196W	158.300	35.343	78.056
16	YPR198W	156.736	34.582	76.526
16	YPR201W	153.872	33.336	75.085
