chrom	locus	3D_x	3D_y	3D_z
16	YPR032W	149.767	66.314	52.829
16	YPR034W	152.107	62.871	54.199
16	YPR035W	152.269	61.448	55.331
16	YPR036W	151.974	60.383	56.479
16	YPR036W-A	151.334	59.426	57.801
16	YPR038W	150.955	59.080	58.441
16	YPR039W	150.955	59.080	58.441
16	YPR040W	150.755	58.946	58.750
16	YPR041W	150.333	58.755	59.348
16	YPR043W	147.510	59.551	62.136
16	YPR046W	145.945	60.891	63.283
16	YPR047W	145.791	61.042	63.442
16	YPR048W	145.539	61.343	63.863
16	YPR051W	147.651	60.255	64.707
16	YPR054W	148.772	59.526	64.678
16	YPR055W	149.484	59.043	64.579
16	YPR056W	151.755	57.362	63.733
16	YPR057W	152.623	56.647	63.132
16	YPR058W	153.427	55.937	62.388
16	YPR062W	154.759	54.703	60.873
16	YPR064W	155.300	54.302	60.483
16	YPR065W	155.390	54.258	60.471
16	YPR066W	155.551	54.262	60.641
16	YPR067W	155.569	54.378	60.926
16	YPR070W	154.962	55.633	63.342
16	YPR071W	154.577	55.979	64.641
16	tS(UGA)P	154.347	55.900	65.461
16	YPR072W	154.281	55.808	65.706
16	YPR074W-A	153.922	53.121	67.348
16	YPR076W	153.826	51.985	67.646
16	YPR079W	153.358	50.777	68.254
16	YPR080W	152.891	50.463	68.684
16	YPR083W	150.655	51.375	70.272
16	YPR084W	149.503	52.350	71.119
16	YPR086W	148.227	53.629	72.547
16	YPR087W	147.793	54.187	73.333
16	YPR089W	147.426	54.846	74.455
16	YPR092W	147.709	55.951	76.890
16	YPR094W	148.400	56.096	77.222
16	YPR097W	151.593	55.702	76.322
16	YPR100W	155.298	54.851	74.885
16	YPR101W	155.717	54.746	74.754
16	YPR103W	157.403	54.306	74.287
16	YPR106W	161.831	53.042	73.836
16	YPR108W	161.460	53.137	74.417
16	YPR108W-A	160.753	53.331	74.951
16	tT(UGU)P	160.437	53.419	75.160
16	YPR109W	160.437	53.419	75.160
16	YPR111W	158.393	53.876	76.136
16	YPR113W	156.209	53.592	75.190
16	YPR114W	155.963	53.375	74.609
16	YPR115W	155.712	52.950	73.493
16	YPR116W	155.632	51.756	70.645
16	YPR117W	155.804	51.207	69.485
16	YPR118W	158.414	47.853	64.252
16	YPR119W	159.356	46.054	63.378
16	YPR121W	159.720	42.491	64.539
16	YPR122W	158.607	42.194	65.738
16	YPR124W	156.268	43.263	67.388
16	YPR125W	155.370	43.641	67.937
16	YPR127W	154.948	43.610	68.136
16	YPR129W	155.090	42.996	67.895
16	YPR132W	155.975	41.743	67.109
16	YPR133W-A	156.849	40.435	66.257
16	YPR134W	156.931	40.237	66.136
16	YPR135W	157.003	39.905	65.944
16	YPR137W	156.287	39.410	65.791
16	tN(GUU)P	152.398	39.766	66.097
16	YPR140W	152.558	38.400	64.296
16	YPR143W	153.364	36.121	62.174
16	tI(AAU)P1	153.421	35.479	61.876
16	snR45	153.357	34.108	61.566
16	YPR145W	153.236	33.380	61.554
16	YPR149W	151.249	27.681	63.814
16	YPR150W	150.984	27.006	64.310
16	YPR153W	150.348	25.432	65.726
16	YPR154W	150.104	24.847	66.363
16	YPR157W	148.189	23.346	70.930
16	YPR158W	147.533	23.945	72.164
16	YPR158W-A	147.187	24.417	72.769
16	YPR158W-B	147.187	24.417	72.769
16	tA(AGC)P	141.904	31.422	79.338
16	YPR159W	141.738	31.566	79.475
16	tG(GCC)P2	141.126	31.740	79.770
16	YPR160W	141.067	31.537	79.669
16	YPR160W-A	141.065	31.387	79.581
16	YPR164W	142.330	28.195	77.036
16	YPR165W	142.492	30.841	77.848
16	YPR168W	142.257	32.909	78.657
16	YPR169W	142.177	33.313	78.816
16	YPR169W-A	140.959	36.825	80.200
16	YPR170W-B	140.959	36.825	80.200
16	YPR170W-A	140.769	37.200	80.349
16	YPR171W	140.567	37.573	80.497
16	YPR172W	139.731	38.975	81.059
16	YPR175W	139.227	40.198	81.608
16	YPR178W	139.959	40.154	81.760
16	YPR180W	142.059	38.610	81.395
16	YPR182W	144.984	36.791	80.544
16	YPR183W	145.740	36.426	80.270
16	YPR184W	146.505	36.096	79.971
16	YPR185W	150.319	34.953	78.391
16	YPR187W	152.587	34.439	78.850
16	YPR189W	152.900	34.383	79.267
16	YPR191W	154.377	34.539	82.812
16	YPR192W	155.389	34.791	82.702
16	YPR196W	158.181	35.272	77.818
16	YPR198W	157.063	34.728	76.726
16	YPR201W	152.579	32.775	74.439
